,招标文件名称,省市区,网址,类型,银行全称,行别,投标时间,报名时间,截止时间
174,"
                                                (XJ019110400034)河北二机黑醇酸漆招标公告
                                            ",,http://www.bidcenter.com.cn/news-81043685-1.html,招标,,,,,
175,"
                                                河北石家庄市藁城区税务局劳务派遣服务采购项目公开招标公告
                                            ",,http://www.bidcenter.com.cn/news-81043633-1.html,招标,,,,,
176,"
                                                河北承德辰飞供电服务有限公司2020年度资质维护服务招标采购公告
                                            ",,http://www.bidcenter.com.cn/news-81043566-1.html,招标,,,,,
177,"
                                                河北香河县人民医院医疗设备采购
                                            ",,http://www.bidcenter.com.cn/news-81043550-1.html,招标,,,,,
178,"
                                                河北安平县垃圾处理发电（PPP）项目焚烧线设计、设备供货及技术服务采购变更公告
                                            ",,http://www.bidcenter.com.cn/news-81043505-6.html,招标,,,,,
179,"
                                                2019-11-04宣钢龙翔（天津）贸易有限公司宣钢龙翔天津地区建材现货全场招标公告
                                            ",,http://www.bidcenter.com.cn/news-81042483-1.html,招标,,,,,
180,"
                                                河北唐山曹妃甸实业港务有限公司2019年链斗链条设备采购（二次）中标公示
                                            ",,http://www.bidcenter.com.cn/news-81041843-4.html,招标,,,,,
181,"
                                                河北河北昌黎经济开发区南区管理处犁湾河四村修水泥路工程成交结果公告
                                            ",,http://www.bidcenter.com.cn/news-81041792-4.html,招标,,,,,
182,"
                                                河北全自动生化分析仪维保项目中标候选人公示
                                            ",,http://www.bidcenter.com.cn/news-81041756-4.html,招标,,,,,
183,"
                                                工业工程-河北纵横3
                                            ",,http://www.bidcenter.com.cn/news-81041440-5.html,招标,,,,,
184,"
                                                河北省尚义县应急广播建设项目中标公告
                                            ",,http://www.bidcenter.com.cn/news-81041278-4.html,招标,,,,,
185,"
                                                中国移动河北公司2019-2020年河北移动数据中心综合测试_招标公告
                                            ",,http://www.bidcenter.com.cn/news-81039970-1.html,招标,,,,,
186,"
                                                河北2020-2022年度宝坻区局装卸服务项目招标公告
                                            ",,http://www.bidcenter.com.cn/news-81038716-6.html,招标,,,,,
187,"
                                                河北网络高清视频监控项目中标公告
                                            ",,http://www.bidcenter.com.cn/news-81038296-4.html,招标,,,,,
188,"
                                                河北保定市莲池南大街支农桥建设项目防洪评价中标候选人公示
                                            ",,http://www.bidcenter.com.cn/news-81038140-4.html,招标,,,,,
189,"
                                                河北二机磨盘加工
                                            ",,http://www.bidcenter.com.cn/news-81037841-5.html,招标,,,,,
190,"
                                                河北正元氢能科技有限公司硫回收装置技术改造安装及防腐保温工程招标公告
                                            ",,http://www.bidcenter.com.cn/news-81037440-1.html,招标,,,,,
191,"
                                                河北唐山火车站西广场地下二层停车场人员劳务外包项目
                                            ",,http://www.bidcenter.com.cn/news-81037316-1.html,招标,,,,,
192,"
                                                河北中国电子科技集团公司第十三研究所直写光刻机采购二次
                                            ",,http://www.bidcenter.com.cn/news-81037313-1.html,招标,,,,,
193,"
                                                河北秦皇岛野生动物园中心广场卫生间改造提升工程
                                            ",,http://www.bidcenter.com.cn/news-81037223-1.html,招标,,,,,
194,"
                                                河北秦皇岛野生动物园-游步道提升改造工程
                                            ",,http://www.bidcenter.com.cn/news-81037207-1.html,招标,,,,,
195,"
                                                河北省沧州市中级人民法院HB2019051610020015采购项目
                                            ",,http://www.bidcenter.com.cn/news-81036458-1.html,招标,,,,,
196,"
                                                河北省财政厅社会保障资金审核服务中心HeBei20191104100225745001
                                            ",,http://www.bidcenter.com.cn/news-81036179-4.html,招标,,,,,
197,"
                                                河北医科大学第二医院腹主动脉腹膜血管内支架系统等选购结果公示
                                            ",,http://www.bidcenter.com.cn/news-81035418-4.html,招标,,,,,
198,"
                                                河北蔚县环保能源热电项目焚烧线设计、设备供货及技术服务采购招标公告
                                            ",,http://www.bidcenter.com.cn/news-81033193-1.html,招标,,,,,
199,"
                                                河北安平县垃圾处理发电（PPP）项目焚烧线设计、设备供货及技术服务采购招标公告
                                            ",,http://www.bidcenter.com.cn/news-81033116-1.html,招标,,,,,
200,"
                                                河北河北医科大学第一医院妇科医疗设备采购项目国际招标公告(1)
                                            ",,http://www.bidcenter.com.cn/news-81033091-1.html,招标,,,,,
201,"
                                                河北河北省正定县人民医院呼吸机、心电图机采购项目成交公告
                                            ",,http://www.bidcenter.com.cn/news-81033022-4.html,招标,,,,,
202,"
                                                河北河北省正定县人民医院心肺复苏机采购项目成交公告
                                            ",,http://www.bidcenter.com.cn/news-81032916-4.html,招标,,,,,
203,"
                                                河北承德辰飞供电服务有限公司原农电身份职工劳保用品秋季防护服招标采购中标候选人公示
                                            ",,http://www.bidcenter.com.cn/news-81032884-4.html,招标,,,,,
204,"
                                                2019年河北终端公司关于天猫精灵CCH智能音箱移动定制版TG_Z02产品采购项目_单一来源采购信息公告
                                            ",,http://www.bidcenter.com.cn/news-81032532-1.html,招标,,,,,
205,"
                                                河北医科大学第四医院医疗设备采购项目中标结果公告(1)0804-1940RHJD9223/01
                                            ",,http://www.bidcenter.com.cn/news-81031538-4.html,招标,,,,,
206,"
                                                河北医科大学第四医院医疗设备采购项目中标结果公告(1)
                                            ",,http://www.bidcenter.com.cn/news-81031507-4.html,招标,,,,,
207,"
                                                2019年河北省文化和旅游产业创客行动竞争性磋商中标公告
                                            ",,http://www.bidcenter.com.cn/news-81029858-4.html,招标,,,,,
208,"
                                                河北北戴河国家湿地公园管理处河北北戴河滨海湿地生态站建设项目气象要素、水文水质要素、土壤要素、生物要素专业观测设备采购中标公告
                                            ",,http://www.bidcenter.com.cn/news-81029640-4.html,招标,,,,,
209,"
                                                河北工运事业发展历程画册设计印刷询价公告
                                            ",,http://www.bidcenter.com.cn/news-81029628-1.html,招标,,,,,
210,"
                                                河北中国银行股份有限公司邢台分行来聚财业务服务外包采购项目
                                            ",,http://www.bidcenter.com.cn/news-81029212-4.html,招标,中国银行股份有限公司,分行,,,
211,"
                                                河北省地震局便携式计算机采购项目
                                            ",,http://www.bidcenter.com.cn/news-81028484-4.html,招标,,,,,
212,"
                                                河北故城机场气象台观测场改扩建及水电解氢配套建设项目
                                            ",,http://www.bidcenter.com.cn/news-81027558-1.html,招标,,,,,
213,"
                                                河北华柴钢材询价（81608）
                                            ",,http://www.bidcenter.com.cn/news-81027550-5.html,招标,,,,,
214,"
                                                河北邯郸市滏河大街与果园南路热力水网改造工程中标候选人公示
                                            ",,http://www.bidcenter.com.cn/news-81027482-4.html,招标,,,,,
215,"
                                                中国移动河北公司青龙分公司2019-2020年成品油采购项目_中选候选人公示
                                            ",,http://www.bidcenter.com.cn/news-81027097-4.html,招标,,,,,
216,"
                                                河北省廊坊市中医医院窗帘采购项目（二次）中标公告
                                            ",,http://www.bidcenter.com.cn/news-81026606-4.html,招标,,,,,
217,"
                                                河北省张家口市第四医院YAG激光治疗仪政府采购项目（进口）招标公告
                                            ",,http://www.bidcenter.com.cn/news-81026534-1.html,招标,,,,,
218,"
                                                河北省张家口市第四医院耳声发射和诱发电位放大器政府采购项目（进口）招标公告
                                            ",,http://www.bidcenter.com.cn/news-81026526-1.html,招标,,,,,
219,"
                                                河北省张家口市第四医院耳鼻喉科动力系统政府采购项目（进口）招标公告
                                            ",,http://www.bidcenter.com.cn/news-81026522-1.html,招标,,,,,
220,"
                                                河北省烟草公司唐山市公司2019年度水处理设备采购二次中标候选人公示
                                            ",,http://www.bidcenter.com.cn/news-81025831-4.html,招标,,,,,
221,"
                                                河北中烟工业有限责任公司框架纸招标采购包5：转移亮金卡框架纸预中标候选人公示
                                            ",,http://www.bidcenter.com.cn/news-81025820-4.html,招标,,,,,
222,"
                                                河北唐山曹妃甸实业港务有限公司2019年高压动力卷筒圆电缆采购招标公告
                                            ",,http://www.bidcenter.com.cn/news-81025186-1.html,招标,,,,,
223,"
                                                河北体育学院运动人体科学系实验教学示范中心项目设备采购中标结果公告
                                            ",,http://www.bidcenter.com.cn/news-81025134-4.html,招标,,,,,
224,"
                                                河北医院视频会议系统谈判采购结果公示
                                            ",,http://www.bidcenter.com.cn/news-81024663-4.html,招标,,,,,
225,"
                                                河北二机黑醇酸漆
                                            ",,http://www.bidcenter.com.cn/news-81023281-5.html,招标,,,,,
226,"
                                                河北驼梁国家级自然保护区发展规划(2019-2035)优化完善项目中标公告
                                            ",,http://www.bidcenter.com.cn/news-81022729-4.html,招标,,,,,
227,"
                                                河北龙尾山公墓牌坊景观工程竞争性磋商公告
                                            ",,http://www.bidcenter.com.cn/news-81021032-1.html,招标,,,,,
228,"
                                                河北建筑工程学院HeBei20191104082003120001
                                            ",,http://www.bidcenter.com.cn/news-81020783-4.html,招标,,,,,
229,"
                                                河北省地矿局第二地质大队HeBei20191104083433354001
                                            ",,http://www.bidcenter.com.cn/news-81020782-4.html,招标,,,,,
230,"
                                                河北景县中医医院进口CT设备采购项目中标结果公告(1)
                                            ",,http://www.bidcenter.com.cn/news-81018013-4.html,招标,,,,,
231,"
                                                河北河北医科大学第四医院医疗设备采购项目中标结果公告(1)
                                            ",,http://www.bidcenter.com.cn/news-81017999-4.html,招标,,,,,
232,"
                                                河北石家庄市第四医院医疗设备采购（进口）项目中标结果公告(1)
                                            ",,http://www.bidcenter.com.cn/news-81017980-4.html,招标,,,,,
233,"
                                                河北石家庄市第四医院医疗设备采购项目（国际招标）1中标结果公告(1)
                                            ",,http://www.bidcenter.com.cn/news-81017971-4.html,招标,,,,,
234,"
                                                河北石家庄市第四医院医疗设备采购项目2（国际招标）中标结果公告(1)
                                            ",,http://www.bidcenter.com.cn/news-81017962-4.html,招标,,,,,
235,"
                                                河北石家庄市第四医院医疗设备采购项目（国际招标）中标结果公告(1)
                                            ",,http://www.bidcenter.com.cn/news-81017961-4.html,招标,,,,,
236,"
                                                河北河北医科大学第四医院手术室东医疗设备采购项目中标结果公告(1)
                                            ",,http://www.bidcenter.com.cn/news-81017960-4.html,招标,,,,,
